G_loss,D_loss
63.438453674316406,0.7116034626960754
44.61961364746094,0.6869477033615112
23.597591400146484,0.6703876256942749
22.58976173400879,0.6297011971473694
18.620479583740234,0.6250333786010742
19.774993896484375,0.5966976284980774
17.371490478515625,0.5791753530502319
17.93643569946289,0.5741424560546875
19.092927932739258,0.5280840396881104
17.491975784301758,0.5531421303749084
14.691991806030273,0.4829525351524353
20.243316650390625,0.4837093949317932
18.853429794311523,0.3945268392562866
15.903610229492188,0.38165342807769775
18.56721305847168,0.6311904191970825
14.027559280395508,0.6212164163589478
12.751991271972656,0.5632573366165161
15.758432388305664,0.6721512079238892
16.35072135925293,0.6291823387145996
15.684341430664062,0.6149594783782959
11.898703575134277,0.7441802024841309
13.314996719360352,0.5667057037353516
15.068181037902832,0.7247481942176819
11.939457893371582,0.6946104764938354
15.707056999206543,0.6521685123443604
14.058778762817383,0.5285048484802246
15.791934967041016,0.48180437088012695
13.7247314453125,0.5550620555877686
17.243101119995117,0.4093656539916992
17.687305450439453,0.5084726810455322
12.2216796875,0.6367664337158203
13.676294326782227,0.48477858304977417
11.919108390808105,0.533706784248352
15.088301658630371,0.7637520432472229
14.628832817077637,0.431388258934021
13.507813453674316,0.47771143913269043
15.477554321289062,0.43139439821243286
15.672417640686035,0.43978533148765564
16.20562744140625,0.5094431638717651
12.250556945800781,0.48850780725479126
14.087982177734375,0.4685536026954651
13.839757919311523,0.44685500860214233
11.239439010620117,0.6126789450645447
13.102991104125977,0.5761206150054932
11.758724212646484,0.5978410243988037
13.166825294494629,0.38992828130722046
14.255023002624512,0.5995942950248718
15.64803695678711,0.4628586769104004
12.759498596191406,0.5766780376434326
13.172904968261719,0.497241735458374
10.282282829284668,0.6704393029212952
13.905040740966797,0.5576785206794739
15.848211288452148,0.5829969048500061
14.511148452758789,0.4161403179168701
13.102078437805176,0.5213534832000732
13.853765487670898,0.5531651973724365
12.640164375305176,0.7443140149116516
11.562687873840332,0.6877659559249878
17.818771362304688,0.482693612575531
12.72889232635498,0.5425674319267273
13.049430847167969,0.40269017219543457
10.756549835205078,0.5543599724769592
11.592616081237793,0.4361320734024048
15.147235870361328,0.3604790270328522
