G_loss,D_loss
62.457088470458984,0.7134575843811035
38.77204513549805,0.6907871961593628
24.057178497314453,0.664898157119751
20.58621597290039,0.6174729466438293
23.801307678222656,0.6295417547225952
18.171823501586914,0.576359748840332
19.273487091064453,0.5382747054100037
24.60804557800293,0.6143699884414673
15.058456420898438,0.5599038600921631
17.11205291748047,0.4760299324989319
21.686237335205078,0.45399904251098633
15.621983528137207,0.4984270930290222
15.671300888061523,0.51076340675354
14.60770034790039,0.5981661081314087
16.13564682006836,0.6608589291572571
17.41839027404785,0.5649486184120178
16.303672790527344,0.5476764440536499
13.673419952392578,0.7360315918922424
17.440773010253906,0.42977893352508545
15.846561431884766,0.5552515387535095
13.4373140335083,0.7858995199203491
15.998420715332031,0.4803418517112732
12.911131858825684,0.6749812960624695
11.665047645568848,0.6152269244194031
17.846271514892578,0.7281920313835144
12.360014915466309,0.6074552536010742
14.391023635864258,0.46606969833374023
12.29346752166748,0.7365684509277344
13.63174057006836,0.5217671394348145
16.429616928100586,0.5867935419082642
12.257804870605469,0.6990786790847778
11.194310188293457,0.5886045098304749
14.46580982208252,0.5563074350357056
17.666528701782227,0.3911135792732239
13.150835990905762,0.5524683594703674
11.934759140014648,0.625977635383606
11.590780258178711,0.5404583215713501
12.855684280395508,0.6132342219352722
11.168087005615234,0.7149379253387451
13.167669296264648,0.468639612197876
15.276031494140625,0.514855146408081
13.205085754394531,0.5693460702896118
14.291098594665527,0.4486033320426941
12.529975891113281,0.38481736183166504
12.780722618103027,0.3754708170890808
16.688011169433594,0.35540908575057983
12.72143268585205,0.6327341198921204
11.90986442565918,0.5860326290130615
13.751590728759766,0.5747891664505005
12.42798137664795,0.5261693596839905
11.876057624816895,0.39356550574302673
11.634138107299805,0.4068889915943146
13.676424026489258,0.5651454925537109
14.838207244873047,0.5017480254173279
13.465252876281738,0.44732552766799927
12.324111938476562,0.4031904339790344
12.360321998596191,0.404991090297699
17.905929565429688,0.3750874996185303
13.601866722106934,0.49261969327926636
13.209396362304688,0.5302857160568237
14.083088874816895,0.3285781443119049
15.77558708190918,0.3302026689052582
12.210683822631836,0.6943849325180054
11.233500480651855,0.5965569019317627
12.858481407165527,0.6500549912452698
11.466495513916016,0.5457514524459839
11.858267784118652,0.5326676368713379
14.336959838867188,0.5843812227249146
14.62778377532959,0.7487168312072754
11.78403377532959,0.46432560682296753
12.22665786743164,0.48887401819229126
12.55268669128418,0.4904455244541168
22.85135841369629,0.38710668683052063
12.869876861572266,0.40027880668640137
12.580038070678711,0.6422695517539978
13.514278411865234,0.512151300907135
14.48292350769043,0.2682148814201355
12.674142837524414,0.5281388759613037
11.80806827545166,0.47005435824394226
13.209577560424805,0.49154898524284363
11.756560325622559,0.6345142722129822
12.660572052001953,0.419212281703949
11.769027709960938,0.7144141793251038
14.572799682617188,0.5176275968551636
9.963059425354004,0.824414849281311
11.830707550048828,0.5507451891899109
11.260790824890137,0.9819043874740601
13.77828598022461,0.5266072750091553
16.07282257080078,0.41049301624298096
14.249307632446289,0.4839792847633362
10.33460807800293,0.6687154769897461
10.64521312713623,0.5373647212982178
12.231487274169922,0.44780486822128296
11.044607162475586,0.5643367171287537
15.25367259979248,0.43831902742385864
11.302162170410156,0.5265412330627441
11.111104965209961,0.48027753829956055
12.657652854919434,0.5434724688529968
12.759443283081055,0.5711734294891357
10.89627456665039,0.5085750818252563
10.9685640335083,0.5553590059280396
11.746389389038086,0.5913456082344055
10.843024253845215,0.5694290399551392
13.153509140014648,0.524434506893158
10.065709114074707,0.4964752197265625
11.33319091796875,0.5407570600509644
11.050751686096191,0.4699171185493469
13.532148361206055,0.4512979984283447
12.246142387390137,0.6613702178001404
11.27196979522705,0.612757682800293
11.57025146484375,0.6427812576293945
13.301206588745117,0.5514200925827026
