G_loss,D_loss
58.35426712036133,0.7005256414413452
34.985679626464844,0.6903570890426636
25.097570419311523,0.6534672975540161
24.740962982177734,0.6262525916099548
19.673675537109375,0.5819465517997742
20.24064064025879,0.5545452833175659
19.67420196533203,0.5944914817810059
18.342586517333984,0.5154716372489929
17.282024383544922,0.49463003873825073
16.724979400634766,0.5670009255409241
15.044878005981445,0.40847843885421753
19.23273468017578,0.41290000081062317
20.10152816772461,0.36489373445510864
13.660185813903809,0.4542688727378845
13.851038932800293,0.5044410228729248
14.565201759338379,0.7903403043746948
13.186602592468262,0.7267308235168457
18.4178466796875,0.42201757431030273
15.614907264709473,0.5741193294525146
13.175212860107422,0.5968652963638306
13.927999496459961,0.7188252806663513
15.120796203613281,0.4665985107421875
14.866519927978516,0.5752037763595581
13.790289878845215,0.6169756054878235
15.354212760925293,0.5434337258338928
17.035444259643555,0.47088178992271423
12.862454414367676,0.6138699650764465
15.78624153137207,0.5486251711845398
16.66339683532715,0.49531644582748413
15.146657943725586,0.3726929724216461
15.146671295166016,0.4266963303089142
14.419780731201172,0.4687609076499939
13.227350234985352,0.4824451208114624
15.426219940185547,0.6593091487884521
11.901594161987305,0.6337177157402039
19.835529327392578,0.38050299882888794
18.29112434387207,0.34917324781417847
19.08498764038086,0.5076122283935547
12.13204574584961,0.49867039918899536
11.623604774475098,0.6257035732269287
12.224763870239258,0.41773611307144165
19.92190170288086,0.30340176820755005
12.728025436401367,0.6081477999687195
14.006583213806152,0.43679195642471313
13.479560852050781,0.3069632649421692
14.671391487121582,0.510348379611969
12.293588638305664,0.48103004693984985
12.507144927978516,0.5310432314872742
11.8090238571167,0.4994351267814636
13.49876594543457,0.6145341992378235
15.189703941345215,0.6236896514892578
12.817792892456055,0.3951681852340698
10.864202499389648,0.5272926092147827
12.336175918579102,0.6187942028045654
13.241754531860352,0.5402578115463257
12.862322807312012,0.3752358853816986
13.762227058410645,0.46840593218803406
10.29627799987793,0.5245599150657654
10.77933120727539,0.668668270111084
11.684001922607422,0.7143964767456055
13.654712677001953,0.5096210241317749
10.953288078308105,0.49915897846221924
17.733964920043945,0.44251519441604614
